entity_cd,entity_name,county_name,district_name,year,total_enroll,per_free_lunch,per_reduced_lunch,per_lep,mean_ela_score,mean_math_score
140709030002,WOODROW WILSON ELEMENTARY SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2013,302,0.38,0.15,0,NaN,NaN
140709030002,WOODROW WILSON ELEMENTARY SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2014,319,0.46,0.14,0,NaN,NaN
140709030002,WOODROW WILSON ELEMENTARY SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2015,288,0.48,0.1,0.01,NaN,NaN
140709030002,WOODROW WILSON ELEMENTARY SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2016,296,0.56,0.08,0.02,NaN,NaN
140709030002,WOODROW WILSON ELEMENTARY SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2017,284,0.51,0.12,0.03,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2008,387,0.27,0.18,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2009,403,0.31,0.19,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2010,364,0.34,0.18,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2011,370,0.35000000000000003,0.16,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2012,341,0.38,0.16,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2013,343,0.41000000000000003,0.18,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2014,309,0.39,0.2,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2015,312,0.42,0.11,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2016,305,0.42,0.09,0,NaN,NaN
140709030003,JOHN F KENNEDY MIDDLE SCHOOL,ERIE,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,2017,309,0.48,0.08,0.02,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2008,537,0.06,0.04,0,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2009,547,0.04,0.04,0.01,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2010,543,0.04,0.03,0,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2011,548,0.06,0.04,0,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2012,537,0.08,0.04,0,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2013,532,0.09,0.03,0,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2014,503,0.09,0.02,0,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2015,487,0.11,0.03,0,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2016,479,0.12,0.03,0,NaN,NaN
140801060002,HARRIS HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2017,489,0.16,0.01,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2008,626,0.02,0.02,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2009,618,0.03,0.02,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2010,599,0.03,0.03,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2011,558,0.03,0.03,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2012,551,0.04,0.02,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2013,523,0.05,0.02,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2014,499,0.05,0.01,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2015,473,0.06,0.01,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2016,478,0.07,0.01,0,NaN,NaN
140801060003,LEDGEVIEW ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2017,495,0.06,0.01,0,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2008,525,0.02,0.02,0,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2009,539,0.02,0.02,0,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2010,540,0.03,0.02,0.02,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2011,534,0.04,0.02,0.01,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2012,521,0.03,0.01,0.02,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2013,534,0.03,0.01,0.01,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2014,532,0.04,0.01,0.02,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2015,543,0.07,0,0.03,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2016,504,0.06,0,0.03,NaN,NaN
140801060005,SHERIDAN HILL ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2017,474,0.05,0.01,0.02,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2008,573,0.01,0.03,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2009,545,0.03,0.03,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2010,540,0.04,0.03,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2011,498,0.04,0.04,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2012,477,0.04,0.03,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2013,440,0.07,0.03,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2014,420,0.06,0.02,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2015,396,0.09,0.01,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2016,376,0.08,0.01,0,NaN,NaN
140801060007,CLARENCE CENTER ELEMENTARY SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2017,383,0.08,0.01,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2008,1208,0.03,0.03,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2009,1205,0.04,0.04,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2010,1200,0.05,0.04,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2011,1228,0.06,0.04,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2012,1180,0.05,0.04,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2013,1201,0.06,0.04,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2014,1175,0.05,0.02,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2015,1161,0.07,0.02,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2016,1126,0.08,0.01,0,NaN,NaN
140801060008,CLARENCE MIDDLE SCHOOL,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,2017,1105,0.09,0.01,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2008,263,0.1,0.09,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2009,261,0.1,0.07,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2010,261,0.11,0.07,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2011,255,0.13,0.04,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2012,247,0.13,0.08,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2013,224,0.14,0.07,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2014,208,0.13,0.1,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2015,195,0.19,0.07,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2016,192,0.25,0.03,0,NaN,NaN
141101060002,COLDEN ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2017,204,0.2,0.07,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2008,688,0.19,0.11,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2009,678,0.2,0.11,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2010,658,0.26,0.09,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2011,641,0.24,0.1,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2012,568,0.26,0.1,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2013,559,0.28,0.1,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2014,552,0.26,0.09,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2015,548,0.36,0.07,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2016,544,0.36,0.06,0,NaN,NaN
141101060003,SPRINGVILLE ELEMENTARY SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2017,539,0.36,0.06,0.01,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2008,508,0.2,0.11,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2009,473,0.2,0.07,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2010,483,0.15,0.11,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2011,466,0.17,0.07,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2012,496,0.19,0.07,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2013,462,0.23,0.11,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2014,474,0.22,0.11,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2015,433,0.25,0.09,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2016,402,0.24,0.07,0,NaN,NaN
141101060004,GRIFFITH INSTITUTE MIDDLE SCHOOL,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,2017,374,0.26,0.09,0.01,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2008,360,0.14,0.06,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2009,356,0.12,0.08,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2010,364,0.14,0.08,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2011,354,0.13,0.07,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2012,292,0.13,0.07,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2013,331,0.16,0.03,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2014,321,0.15,0.03,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2015,349,0.19,0.04,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2016,346,0.17,0.02,0,NaN,NaN
141201060002,G L PRIESS PRIMARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2017,371,0.2,0.05,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2008,506,0.1,0.07,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2009,485,0.12,0.1,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2010,472,0.11,0.08,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2011,449,0.12,0.06,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2012,447,0.13,0.06,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2013,449,0.11,0.05,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2014,453,0.15,0.03,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2015,438,0.16,0.06,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2016,420,0.18,0.05,0,NaN,NaN
141201060005,EDEN ELEMENTARY SCHOOL,ERIE,EDEN CENTRAL SCHOOL DISTRICT,2017,402,0.2,0.05,0,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2008,422,0.05,0.06,0.01,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2009,410,0.06,0.05,0.01,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2010,377,0.06,0.07,0.01,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2011,395,0.06,0.05,0,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2012,358,0.05,0.05,0,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2013,312,0.06,0.07,0,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2014,338,0.08,0.06,0,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2015,186,0.13,0.05,0,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2016,184,0.12,0.03,0,NaN,NaN
141301060002,IROQUOIS INTERMEDIATE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2017,156,0.18,0.04,0,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2008,200,0.07,0.03,0,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2009,197,0.06,0.04,0,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2010,200,0.08,0.06,0,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2011,179,0.04,0.08,0.01,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2012,180,0.11,0.05,0.01,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2013,167,0.17,0.05,0,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2014,162,0.1,0.02,0,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2015,198,0.14,0.04,0,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2016,206,0.16,0.02,0,NaN,NaN
141301060003,MARILLA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2017,217,0.12,0.05,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2008,222,0.07,0.09,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2009,224,0.07,0.07,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2010,206,0.07,0.07,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2011,201,0.09,0.12,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2012,205,0.13,0.06,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2013,199,0.09,0.09,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2014,202,0.11,0.05,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2015,256,0.19,0.06,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2016,233,0.21,0.03,0,NaN,NaN
141301060004,WALES PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2017,244,0.26,0.04,0,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2008,648,0.06,0.06,0,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2009,650,0.05,0.06,0,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2010,648,0.07,0.05,0,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2011,637,0.06,0.06,0.01,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2012,620,0.07,0.05,0.01,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2013,621,0.07,0.04,0,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2014,573,0.06,0.04,0,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2015,549,0.1,0.05,0,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2016,534,0.12,0.05,0,NaN,NaN
141301060005,IROQUOIS MIDDLE SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2017,546,0.13,0.03,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2008,257,0.05,0.05,0.01,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2009,231,0.07,0.07,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2010,237,0.08,0.07,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2011,234,0.06,0.06,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2012,230,0.1,0.05,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2013,245,0.12,0.07,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2014,228,0.07,0.05,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2015,288,0.11,0.04,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2016,285,0.16,0.01,0,NaN,NaN
141301060007,ELMA PRIMARY SCHOOL,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,2017,269,0.12,0.03,0,NaN,NaN
